id,implementation_status,implementation_reason,implementation_type,code_module,required_inputs,verification_status,implementation_source_basis,pending_blocker_type,专业类别,中文名称,英文名称,来源/指南,来源链接
CALC-0278,merged_alias,Exact duplicate merged into canonical calculator CALC-0234.,compatibility_alias,CALC-0234,weight_kg; height_cm,alias_resolution_and_canonical_tests,canonical implementation and source metadata,,神经、精神与老年医学,女孩（2 - 20岁）的体质量指数百分比,CDC Girls BMI-for-Age Percentile,CDC Growth Charts,https://www.cdc.gov/growthcharts/
CALC-0279,merged_alias,Exact duplicate merged into canonical calculator CALC-0235.,compatibility_alias,CALC-0235,bmi; l; m; s,alias_resolution_and_canonical_tests,canonical implementation and source metadata,,神经、精神与老年医学,女孩（2 - 20岁）的体质量指数百分比,CDC Girls BMI-for-Age Percentile,CDC Growth Charts,https://www.cdc.gov/growthcharts/
CALC-0280,merged_alias,Exact duplicate merged into canonical calculator CALC-0008.,compatibility_alias,CALC-0008,systolic_pressure_mm_hg; diastolic_pressure_mm_hg,alias_resolution_and_canonical_tests,canonical implementation and source metadata,,神经、精神与老年医学,平均血管压力（体循环或肺循环）,Mean Arterial or Vascular Pressure,MDCalc calculator library,https://www.mdcalc.com/
CALC-0281,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.emergency_scores,eye; verbal; motor,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,格拉斯哥昏迷指数评分,Glasgow Coma Scale (GCS),MDCalc calculator library,https://www.mdcalc.com/
CALC-0282,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.pediatric_neuro_radiation_more,bmi; l; m; s,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,男孩（2 - 20岁）的体质量指数百分比,CDC Boys BMI-for-Age Percentile,CDC Growth Charts,https://www.cdc.gov/growthcharts/
CALC-0283,merged_alias,Exact duplicate merged into canonical calculator CALC-0237.,compatibility_alias,CALC-0237,weight_kg; height_cm,alias_resolution_and_canonical_tests,canonical implementation and source metadata,,神经、精神与老年医学,男孩（2 - 20岁）的体质量指数百分比,CDC Boys BMI-for-Age Percentile,CDC Growth Charts,https://www.cdc.gov/growthcharts/
CALC-0284,merged_alias,Exact duplicate merged into canonical calculator CALC-0238.,compatibility_alias,CALC-0238,bmi; l; m; s,alias_resolution_and_canonical_tests,canonical implementation and source metadata,,神经、精神与老年医学,男孩（2 - 20岁）的体质量指数百分比,CDC Boys BMI-for-Age Percentile,CDC Growth Charts,https://www.cdc.gov/growthcharts/
CALC-0285,implemented,source-backed four-item scoring logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.source_backed_batch,closed_circle; numbers_in_correct_positions; all_twelve_numbers_present; hands_show_requested_time,source_rule_unit_tests_and_registry_smoke,inventory four-point rule with explicit screening caveat,,神经、精神与老年医学,画钟试验（认知障碍筛查）,Clock Drawing Test,MDCalc calculator library,https://www.mdcalc.com/
CALC-0286,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.behavioral_scores,items,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,老年抑郁量表,Geriatric Depression Scale,MDCalc calculator library,https://www.mdcalc.com/
CALC-0287,merged_alias,Exact duplicate merged into canonical calculator CALC-0145.,compatibility_alias,CALC-0145,urine_creatinine_mg_dl; urine_volume_ml; serum_creatinine_mg_dl; collection_minutes,alias_resolution_and_canonical_tests,canonical implementation and source metadata,,神经、精神与老年医学,肌酐清除率（测定）,Measured Creatinine Clearance,MDCalc calculator library,https://www.mdcalc.com/
CALC-0288,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.pediatric_neuro_radiation_more,csf_wbc_per_uL; blood_wbc_10e3_per_uL; csf_rbc_per_uL; blood_rbc_10e6_per_uL,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,血液污染脑脊液的白细胞计数校正,Correction of CSF White Blood Cell Count in Traumatic Tap,MDCalc calculator library,https://www.mdcalc.com/
CALC-0289,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.misc_formula_more,csf_protein_mg_dl; serum_protein_g_dl; hematocrit_percent; csf_rbc_per_uL; blood_rbc_10e6_per_uL,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,血液污染脑脊液的蛋白浓度校正,Correction of CSF Protein in Traumatic Tap,MDCalc calculator library,https://www.mdcalc.com/
CALC-0290,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.renal_endocrine_more,sex; weight_kg; serum_albumin_g_dl; serum_creatinine_mg_dl,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,通过Sanaka公式估计肌酐清除率（用于低肌肉量的年长者）,Sanaka Formula for Creatinine Clearance,MDCalc calculator library,https://www.mdcalc.com/
CALC-0291,merged_alias,Exact duplicate merged into canonical calculator CALC-0191.,compatibility_alias,CALC-0191,age_years; weight_kg; serum_creatinine_umol_l; sex,alias_resolution_and_canonical_tests,canonical implementation and source metadata,,神经、精神与老年医学,采用Cockcroft - Gault公式估算肌酐清除率（SI单位）,Cockcroft-Gault Creatinine Clearance in SI Units,MDCalc calculator library,https://www.mdcalc.com/
CALC-0292,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.neuro_emergency_scores,age_years; systolic_bp; diastolic_bp; clinical_feature; duration_minutes; diabetes,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,ABCD2短暂性脑缺血发作风险,ABCD2 Score,MDCalc calculator library,https://www.mdcalc.com/
CALC-0293,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.behavioral_scores,items,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,AUDIT-C酒精使用筛查,AUDIT-C,Calculate by QxMD,https://qxmd.com/calculate/
CALC-0294,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.behavioral_scores,acute_onset_or_fluctuating_course; inattention; disorganized_thinking; altered_level_of_consciousness,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,CAM谵妄评估,Confusion Assessment Method,Calculate by QxMD,https://qxmd.com/calculate/
CALC-0295,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.behavioral_scores,items,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,GAD-7焦虑评分,Generalized Anxiety Disorder-7,GAD-7,https://www.phqscreeners.com/select-screener
CALC-0296,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.neuro_classification_scores,grade,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,Hunt-Hess蛛网膜下腔出血分级,Hunt and Hess Scale,MDCalc calculator library,https://www.mdcalc.com/
CALC-0297,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.neuro_emergency_scores,gcs; age_years; ich_volume_ml; infratentorial_origin; intraventricular_hemorrhage,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,ICH脑出血评分,Intracerebral Hemorrhage Score,MDCalc calculator library,https://www.mdcalc.com/
CALC-0298,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.behavioral_scores,items,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,PHQ-9抑郁评分,Patient Health Questionnaire-9,PHQ-9,https://www.phqscreeners.com/select-screener
CALC-0299,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.function_lifestyle_scores,grade,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,神经、精神与老年医学,改良Rankin量表,Modified Rankin Scale,Calculate by QxMD,https://qxmd.com/calculate/
CALC-0300,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.lab_and_diagnostic_stats_more,wbc_10e9_l; segmented_neutrophils_percent; bands_percent,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,血液、肿瘤与免疫/过敏,中性粒细胞绝对计数,Absolute Neutrophil Count,MDCalc calculator library,https://www.mdcalc.com/
CALC-0301,merged_alias,Exact duplicate merged into canonical calculator CALC-0300.,compatibility_alias,CALC-0300,wbc_10e9_l; segmented_neutrophils_percent; bands_percent,alias_resolution_and_canonical_tests,canonical implementation and source metadata,,血液、肿瘤与免疫/过敏,中性粒细胞绝对计数,Absolute Neutrophil Count,MDCalc calculator library,https://www.mdcalc.com/
CALC-0302,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.lab_and_diagnostic_stats_more,wbc_10e9_l; eosinophils_percent,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,血液、肿瘤与免疫/过敏,嗜酸性粒细胞计数,Absolute Eosinophil Count,MDCalc calculator library,https://www.mdcalc.com/
CALC-0303,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.lab_and_diagnostic_stats_more,wbc_10e9_l; lymphocytes_percent,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,血液、肿瘤与免疫/过敏,淋巴细胞绝对值,Absolute Lymphocyte Count,MDCalc calculator library,https://www.mdcalc.com/
CALC-0304,merged_alias,Exact duplicate merged into canonical calculator CALC-0111.,compatibility_alias,CALC-0111,bilirubin_mg_dl; inr; creatinine_mg_dl; sodium_mEq_l,alias_resolution_and_canonical_tests,canonical implementation and source metadata,,血液、肿瘤与免疫/过敏,终末期肝病MELDNa评分（不适合12岁以下患者）,MELD-Na Score,OPTN MELD calculator,https://optn.transplant.hrsa.gov/data/allocation-calculators/meld-calculator/
