id,专业类别,中文名称,英文名称,来源/指南,来源链接,formula_feasibility,reason_if_not_directly_implemented,next_action,registry_status,pending_blocker_type,data_needed_for_code,suggested_implementation_artifact
CALC-0913,肿瘤分期与专病路径扩展,葡萄膜黑色素瘤AJCC/NCCN分期与风险分层,Uveal Melanoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0914,肿瘤分期与专病路径扩展,视网膜母细胞瘤AJCC/NCCN分期与风险分层,Retinoblastoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0915,肿瘤分期与专病路径扩展,Merkel细胞癌AJCC/NCCN分期与风险分层,Merkel Cell Carcinoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0916,肿瘤分期与专病路径扩展,皮肤鳞状细胞癌AJCC/NCCN分期与风险分层,Cutaneous Squamous Cell Carcinoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0917,肿瘤分期与专病路径扩展,基底细胞癌AJCC/NCCN分期与风险分层,Basal Cell Carcinoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0918,肿瘤分期与专病路径扩展,软组织肉瘤AJCC/NCCN分期与风险分层,Soft Tissue Sarcoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0919,肿瘤分期与专病路径扩展,腹膜后肉瘤AJCC/NCCN分期与风险分层,Retroperitoneal Sarcoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0920,肿瘤分期与专病路径扩展,骨肉瘤AJCC/NCCN分期与风险分层,Osteosarcoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0921,肿瘤分期与专病路径扩展,尤文肉瘤AJCC/NCCN分期与风险分层,Ewing Sarcoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0922,肿瘤分期与专病路径扩展,软骨肉瘤AJCC/NCCN分期与风险分层,Chondrosarcoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0923,肿瘤分期与专病路径扩展,中枢神经系统肿瘤AJCC/NCCN分期与风险分层,Central Nervous System Tumor AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0924,肿瘤分期与专病路径扩展,成人低级别胶质瘤AJCC/NCCN分期与风险分层,Adult Low-Grade Glioma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
CALC-0925,肿瘤分期与专病路径扩展,胶质母细胞瘤AJCC/NCCN分期与风险分层,Glioblastoma AJCC/NCCN Staging and Risk Stratification,AJCC Cancer Staging / NCCN Guidelines,https://www.facs.org/quality-programs/cancer-programs/american-joint-committee-on-cancer/,not_formula_staging_or_subscription,"Cancer staging/risk-group entries are structured staging systems or subscription/licensed guideline content; need site-specific TNM/risk tables and version governance, not a simple formula.",requires licensed/versioned staging tables; do not infer from summaries,pending_formula_or_rule_implementation,staging_or_subscription,versioned staging tables/rules or licensed system details,markdown_or_data_table_until_source_complete
